Sample in Buffer,Sample in Window,TRIGGER,VISION_i/system_ila_0/inst/probe0_1[2:0],VISION_i/system_ila_0/inst/probe1_1,VISION_i/system_ila_0/inst/probe2_1,VISION_i/system_ila_0/inst/probe3_1,VISION_i/system_ila_0/inst/probe4_1,VISION_i/system_ila_0/inst/probe5_1,VISION_i/system_ila_0/inst/probe6_1,VISION_i/system_ila_0/inst/probe7_1,VISION_i/system_ila_0/inst/probe8_1[10:0],VISION_i/system_ila_0/inst/SLOT_0_BRAM_en_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_rst_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_dout_1[31:0],VISION_i/system_ila_0/inst/SLOT_0_BRAM_addr_1[31:0]
20948,20948,0,6,1,1,0,1,0,1,0,398,1,0,00000000,0000008e
20949,20949,0,6,1,1,0,1,0,1,0,398,1,0,00000000,0000008e
20950,20950,0,6,1,0,0,0,0,1,0,398,1,0,00000000,0000008e
20951,20951,0,6,1,0,0,0,0,1,0,398,1,0,00000000,0000008e
20952,20952,0,6,1,1,0,1,0,1,0,397,1,0,00000000,0000008e
20953,20953,0,6,1,1,0,1,0,1,0,397,1,0,00000000,0000008e
20954,20954,0,6,1,0,0,0,0,1,0,397,1,0,00000000,0000008e
20955,20955,0,6,1,0,0,0,0,1,0,397,1,0,00000000,0000008e
20956,20956,0,6,1,1,0,1,0,1,0,396,1,0,00000000,0000008e
20957,20957,0,6,1,1,0,1,0,1,0,396,1,0,00000000,0000008e
20958,20958,0,6,1,0,0,0,0,1,0,396,1,0,00000000,0000008e
20959,20959,0,6,1,0,0,0,0,1,0,396,1,0,00000000,0000008e
20960,20960,0,6,1,1,0,1,0,1,0,395,1,0,00000000,0000008e
20961,20961,0,6,1,1,0,1,0,1,0,395,1,0,00000000,0000008e
20962,20962,0,6,1,0,0,0,0,1,0,395,1,0,00000000,0000008e
20963,20963,0,6,1,0,0,0,0,1,0,395,1,0,00000000,0000008e
20964,20964,0,6,1,1,0,1,0,1,0,394,1,0,00000000,0000008e
20965,20965,0,6,1,1,0,1,0,1,0,394,1,0,00000000,0000008e
20966,20966,0,6,1,0,0,0,0,1,0,394,1,0,00000000,0000008e
20967,20967,0,6,1,0,0,0,0,1,0,394,1,0,00000000,0000008e
20968,20968,0,6,1,1,0,1,0,1,0,393,1,0,00000000,0000008e
20969,20969,0,6,1,1,0,1,0,1,0,393,1,0,00000000,0000008e
20970,20970,0,6,1,0,0,0,0,1,0,393,1,0,00000000,0000008e
20971,20971,0,6,1,0,0,0,0,1,0,393,1,0,00000000,0000008e
20972,20972,0,6,1,1,0,1,0,1,0,392,1,0,00000000,0000008e
20973,20973,0,6,1,1,0,1,0,1,0,392,1,0,00000000,0000008e
20974,20974,0,6,1,0,0,0,0,1,0,392,1,0,00000000,0000008e
20975,20975,0,6,1,0,0,0,0,1,0,392,1,0,00000000,0000008e
20976,20976,0,6,1,1,0,1,0,1,0,391,1,0,00000000,0000008f
20977,20977,0,6,1,1,0,1,0,1,0,391,1,0,00000000,0000008f
20978,20978,0,6,1,0,0,0,0,1,0,391,1,0,00000000,0000008f
20979,20979,0,6,1,0,0,0,0,1,0,391,1,0,00000000,0000008f
20980,20980,0,6,1,1,0,1,0,1,0,390,1,0,00000000,0000008f
20981,20981,0,6,1,1,0,1,0,1,0,390,1,0,00000000,0000008f
20982,20982,0,6,1,0,0,0,0,1,0,390,1,0,00000000,0000008f
20983,20983,0,6,1,0,0,0,0,1,0,390,1,0,00000000,0000008f
20984,20984,0,6,1,1,0,1,0,1,0,389,1,0,00000000,0000008f
20985,20985,0,6,1,1,0,1,0,1,0,389,1,0,00000000,0000008f
20986,20986,0,6,1,0,0,0,0,1,0,389,1,0,00000000,0000008f
20987,20987,0,6,1,0,0,0,0,1,0,389,1,0,00000000,0000008f
20988,20988,0,6,1,1,0,1,0,1,0,388,1,0,00000000,0000008f
20989,20989,0,6,1,1,0,1,0,1,0,388,1,0,00000000,0000008f
20990,20990,0,6,1,0,0,0,0,1,0,388,1,0,00000000,0000008f
20991,20991,0,6,1,0,0,0,0,1,0,388,1,0,00000000,0000008f
20992,20992,0,6,1,1,0,1,0,1,0,387,1,0,00000000,0000008f
20993,20993,0,6,1,1,0,1,0,1,0,387,1,0,00000000,0000008f
20994,20994,0,6,1,0,0,0,0,1,0,387,1,0,00000000,0000008f
20995,20995,0,6,1,0,0,0,0,1,0,387,1,0,00000000,0000008f
20996,20996,0,6,1,1,0,1,0,1,0,386,1,0,00000000,0000008f
20997,20997,0,6,1,1,0,1,0,1,0,386,1,0,00000000,0000008f
20998,20998,0,6,1,0,0,0,0,1,0,386,1,0,00000000,0000008f
20999,20999,0,6,1,0,0,0,0,1,0,386,1,0,00000000,0000008f
21000,21000,0,6,1,1,0,1,0,1,0,385,1,0,00000000,0000008f
21001,21001,0,6,1,1,0,1,0,1,0,385,1,0,00000000,0000008f
21002,21002,0,6,1,0,0,0,0,1,0,385,1,0,00000000,0000008f
21003,21003,0,6,1,0,0,0,0,1,0,385,1,0,00000000,0000008f
21004,21004,0,6,1,1,0,1,0,1,0,384,1,0,00000000,0000008f
21005,21005,0,6,1,1,0,1,0,1,0,384,1,0,00000000,0000008f
21006,21006,0,6,1,0,0,0,0,1,0,384,1,0,00000000,0000008f
21007,21007,0,6,1,0,0,0,0,1,0,384,1,0,00000000,0000008f
21008,21008,0,6,1,1,0,1,0,1,0,383,1,0,00000000,00000090
21009,21009,0,6,1,1,0,1,0,1,0,383,1,0,00000000,00000090
21010,21010,0,6,1,0,0,0,0,1,0,383,1,0,00000000,00000090
21011,21011,0,6,1,0,0,0,0,1,0,383,1,0,00000000,00000090
21012,21012,0,6,1,1,0,1,0,1,0,382,1,0,00000000,00000090
21013,21013,0,6,1,1,0,1,0,1,0,382,1,0,00000000,00000090
21014,21014,0,6,1,0,0,0,0,1,0,382,1,0,00000000,00000090
21015,21015,0,6,1,0,0,0,0,1,0,382,1,0,00000000,00000090
21016,21016,0,6,1,1,0,1,0,1,0,381,1,0,00000000,00000090
21017,21017,0,6,1,1,0,1,0,1,0,381,1,0,00000000,00000090
21018,21018,0,6,1,0,0,0,0,1,0,381,1,0,00000000,00000090
21019,21019,0,6,1,0,0,0,0,1,0,381,1,0,00000000,00000090
21020,21020,0,6,1,1,0,1,0,1,0,380,1,0,00000000,00000090
21021,21021,0,6,1,1,0,1,0,1,0,380,1,0,00000000,00000090
21022,21022,0,6,1,0,0,0,0,1,0,380,1,0,00000000,00000090
21023,21023,0,6,1,0,0,0,0,1,0,380,1,0,00000000,00000090
21024,21024,0,6,1,1,0,1,0,1,0,379,1,0,00000000,00000090
21025,21025,0,6,1,1,0,1,0,1,0,379,1,0,00000000,00000090
21026,21026,0,6,1,0,0,0,0,1,0,379,1,0,00000000,00000090
21027,21027,0,6,1,0,0,0,0,1,0,379,1,0,00000000,00000090
21028,21028,0,6,1,1,0,1,0,1,0,378,1,0,00000000,00000090
21029,21029,0,6,1,1,0,1,0,1,0,378,1,0,00000000,00000090
21030,21030,0,6,1,0,0,0,0,1,0,378,1,0,00000000,00000090
21031,21031,0,6,1,0,0,0,0,1,0,378,1,0,00000000,00000090
21032,21032,0,6,1,1,0,1,0,1,0,377,1,0,00000000,00000090
21033,21033,0,6,1,1,0,1,0,1,0,377,1,0,00000000,00000090
21034,21034,0,6,1,0,0,0,0,1,0,377,1,0,00000000,00000090
21035,21035,0,6,1,0,0,0,0,1,0,377,1,0,00000000,00000090
21036,21036,0,6,1,1,0,1,0,1,0,376,1,0,00000000,00000090
21037,21037,0,6,1,1,0,1,0,1,0,376,1,0,00000000,00000090
21038,21038,0,6,1,0,0,0,0,1,0,376,1,0,00000000,00000090
21039,21039,0,6,1,0,0,0,0,1,0,376,1,0,00000000,00000090
21040,21040,0,6,1,1,0,1,0,1,0,375,1,0,00000000,00000091
21041,21041,0,6,1,1,0,1,0,1,0,375,1,0,00000000,00000091
21042,21042,0,6,1,0,0,0,0,1,0,375,1,0,00000000,00000091
21043,21043,0,6,1,0,0,0,0,1,0,375,1,0,00000000,00000091
21044,21044,0,6,1,1,0,1,0,1,0,374,1,0,00000000,00000091
21045,21045,0,6,1,1,0,1,0,1,0,374,1,0,00000000,00000091
21046,21046,0,6,1,0,0,0,0,1,0,374,1,0,00000000,00000091
21047,21047,0,6,1,0,0,0,0,1,0,374,1,0,00000000,00000091
21048,21048,0,6,1,1,0,1,0,1,0,373,1,0,00000000,00000091
21049,21049,0,6,1,1,0,1,0,1,0,373,1,0,00000000,00000091
21050,21050,0,6,1,0,0,0,0,1,0,373,1,0,00000000,00000091
21051,21051,0,6,1,0,0,0,0,1,0,373,1,0,00000000,00000091
21052,21052,0,6,1,1,0,1,0,1,0,372,1,0,00000000,00000091
21053,21053,0,6,1,1,0,1,0,1,0,372,1,0,00000000,00000091
21054,21054,0,6,1,0,0,0,0,1,0,372,1,0,00000000,00000091
21055,21055,0,6,1,0,0,0,0,1,0,372,1,0,00000000,00000091
21056,21056,0,6,1,1,0,1,0,1,0,371,1,0,00000000,00000091
21057,21057,0,6,1,1,0,1,0,1,0,371,1,0,00000000,00000091
21058,21058,0,6,1,0,0,0,0,1,0,371,1,0,00000000,00000091
21059,21059,0,6,1,0,0,0,0,1,0,371,1,0,00000000,00000091
21060,21060,0,6,1,1,0,1,0,1,0,370,1,0,00000000,00000091
21061,21061,0,6,1,1,0,1,0,1,0,370,1,0,00000000,00000091
21062,21062,0,6,1,0,0,0,0,1,0,370,1,0,00000000,00000091
21063,21063,0,6,1,0,0,0,0,1,0,370,1,0,00000000,00000091
21064,21064,0,6,1,1,0,1,0,1,0,369,1,0,00000000,00000091
21065,21065,0,6,1,1,0,1,0,1,0,369,1,0,00000000,00000091
21066,21066,0,6,1,0,0,0,0,1,0,369,1,0,00000000,00000091
21067,21067,0,6,1,0,0,0,0,1,0,369,1,0,00000000,00000091
21068,21068,0,6,1,1,0,1,0,1,0,368,1,0,00000000,00000091
21069,21069,0,6,1,1,0,1,0,1,0,368,1,0,00000000,00000091
21070,21070,0,6,1,0,0,0,0,1,0,368,1,0,00000000,00000091
21071,21071,0,6,1,0,0,0,0,1,0,368,1,0,00000000,00000091
21072,21072,0,6,1,1,0,1,0,1,0,367,1,0,00000000,00000092
21073,21073,0,6,1,1,0,1,0,1,0,367,1,0,00000000,00000092
21074,21074,0,6,1,0,0,0,0,1,0,367,1,0,00000000,00000092
21075,21075,0,6,1,0,0,0,0,1,0,367,1,0,00000000,00000092
21076,21076,0,6,1,1,0,1,0,1,0,366,1,0,00000000,00000092
21077,21077,0,6,1,1,0,1,0,1,0,366,1,0,00000000,00000092
21078,21078,0,6,1,0,0,0,0,1,0,366,1,0,00000000,00000092
21079,21079,0,6,1,0,0,0,0,1,0,366,1,0,00000000,00000092
21080,21080,0,6,1,1,0,1,0,1,0,365,1,0,00000000,00000092
21081,21081,0,6,1,1,0,1,0,1,0,365,1,0,00000000,00000092
21082,21082,0,6,1,0,0,0,0,1,0,365,1,0,00000000,00000092
21083,21083,0,6,1,0,0,0,0,1,0,365,1,0,00000000,00000092
21084,21084,0,6,1,1,0,1,0,1,0,364,1,0,00000000,00000092
21085,21085,0,6,1,1,0,1,0,1,0,364,1,0,00000000,00000092
21086,21086,0,6,1,0,0,0,0,1,0,364,1,0,00000000,00000092
21087,21087,0,6,1,0,0,0,0,1,0,364,1,0,00000000,00000092
21088,21088,0,6,1,1,0,1,0,1,0,363,1,0,00000000,00000092
21089,21089,0,6,1,1,0,1,0,1,0,363,1,0,00000000,00000092
21090,21090,0,6,1,0,0,0,0,1,0,363,1,0,00000000,00000092
21091,21091,0,6,1,0,0,0,0,1,0,363,1,0,00000000,00000092
21092,21092,0,6,1,1,0,1,0,1,0,362,1,0,00000000,00000092
21093,21093,0,6,1,1,0,1,0,1,0,362,1,0,00000000,00000092
21094,21094,0,6,1,0,0,0,0,1,0,362,1,0,00000000,00000092
21095,21095,0,6,1,0,0,0,0,1,0,362,1,0,00000000,00000092
21096,21096,0,6,1,1,0,1,0,1,0,361,1,0,00000000,00000092
21097,21097,0,6,1,1,0,1,0,1,0,361,1,0,00000000,00000092
21098,21098,0,6,1,0,0,0,0,1,0,361,1,0,00000000,00000092
21099,21099,0,6,1,0,0,0,0,1,0,361,1,0,00000000,00000092
21100,21100,0,6,1,1,0,1,0,1,0,360,1,0,00000000,00000092
21101,21101,0,6,1,1,0,1,0,1,0,360,1,0,00000000,00000092
21102,21102,0,6,1,0,0,0,0,1,0,360,1,0,00000000,00000092
21103,21103,0,6,1,0,0,0,0,1,0,360,1,0,00000000,00000092
21104,21104,0,6,1,1,0,1,0,1,0,359,1,0,00000000,00000093
21105,21105,0,6,1,1,0,1,0,1,0,359,1,0,00000000,00000093
21106,21106,0,6,1,0,0,0,0,1,0,359,1,0,00000000,00000093
21107,21107,0,6,1,0,0,0,0,1,0,359,1,0,00000000,00000093
21108,21108,0,6,1,1,0,1,0,1,0,358,1,0,00000000,00000093
21109,21109,0,6,1,1,0,1,0,1,0,358,1,0,00000000,00000093
21110,21110,0,6,1,0,0,0,0,1,0,358,1,0,00000000,00000093
21111,21111,0,6,1,0,0,0,0,1,0,358,1,0,00000000,00000093
21112,21112,0,6,1,1,0,1,0,1,0,357,1,0,00000000,00000093
21113,21113,0,6,1,1,0,1,0,1,0,357,1,0,00000000,00000093
21114,21114,0,6,1,0,0,0,0,1,0,357,1,0,00000000,00000093
21115,21115,0,6,1,0,0,0,0,1,0,357,1,0,00000000,00000093
21116,21116,0,6,1,1,0,1,0,1,0,356,1,0,00000000,00000093
21117,21117,0,6,1,1,0,1,0,1,0,356,1,0,00000000,00000093
21118,21118,0,6,1,0,0,0,0,1,0,356,1,0,00000000,00000093
21119,21119,0,6,1,0,0,0,0,1,0,356,1,0,00000000,00000093
21120,21120,0,6,1,1,0,1,0,1,0,355,1,0,00000000,00000093
21121,21121,0,6,1,1,0,1,0,1,0,355,1,0,00000000,00000093
21122,21122,0,6,1,0,0,0,0,1,0,355,1,0,00000000,00000093
21123,21123,0,6,1,0,0,0,0,1,0,355,1,0,00000000,00000093
21124,21124,0,6,1,1,0,1,0,1,0,354,1,0,00000000,00000093
21125,21125,0,6,1,1,0,1,0,1,0,354,1,0,00000000,00000093
21126,21126,0,6,1,0,0,0,0,1,0,354,1,0,00000000,00000093
21127,21127,0,6,1,0,0,0,0,1,0,354,1,0,00000000,00000093
21128,21128,0,6,1,1,0,1,0,1,0,353,1,0,00000000,00000093
21129,21129,0,6,1,1,0,1,0,1,0,353,1,0,00000000,00000093
21130,21130,0,6,1,0,0,0,0,1,0,353,1,0,00000000,00000093
21131,21131,0,6,1,0,0,0,0,1,0,353,1,0,00000000,00000093
21132,21132,0,6,1,1,0,1,0,1,0,352,1,0,00000000,00000093
21133,21133,0,6,1,1,0,1,0,1,0,352,1,0,00000000,00000093
21134,21134,0,6,1,0,0,0,0,1,0,352,1,0,00000000,00000093
21135,21135,0,6,1,0,0,0,0,1,0,352,1,0,00000000,00000093
21136,21136,0,6,1,1,0,1,0,1,0,351,1,0,00000000,00000094
21137,21137,0,6,1,1,0,1,0,1,0,351,1,0,00000000,00000094
21138,21138,0,6,1,0,0,0,0,1,0,351,1,0,00000000,00000094
21139,21139,0,6,1,0,0,0,0,1,0,351,1,0,00000000,00000094
21140,21140,0,6,1,1,0,1,0,1,0,350,1,0,00000000,00000094
21141,21141,0,6,1,1,0,1,0,1,0,350,1,0,00000000,00000094
21142,21142,0,6,1,0,0,0,0,1,0,350,1,0,00000000,00000094
21143,21143,0,6,1,0,0,0,0,1,0,350,1,0,00000000,00000094
21144,21144,0,6,1,1,0,1,0,1,0,349,1,0,00000000,00000094
21145,21145,0,6,1,1,0,1,0,1,0,349,1,0,00000000,00000094
21146,21146,0,6,1,0,0,0,0,1,0,349,1,0,00000000,00000094
21147,21147,0,6,1,0,0,0,0,1,0,349,1,0,00000000,00000094
21148,21148,0,6,1,1,0,1,0,1,0,348,1,0,00000000,00000094
21149,21149,0,6,1,1,0,1,0,1,0,348,1,0,00000000,00000094
21150,21150,0,6,1,0,0,0,0,1,0,348,1,0,00000000,00000094
21151,21151,0,6,1,0,0,0,0,1,0,348,1,0,00000000,00000094
21152,21152,0,6,1,1,0,1,0,1,0,347,1,0,00000000,00000094
21153,21153,0,6,1,1,0,1,0,1,0,347,1,0,00000000,00000094
21154,21154,0,6,1,0,0,0,0,1,0,347,1,0,00000000,00000094
21155,21155,0,6,1,0,0,0,0,1,0,347,1,0,00000000,00000094
21156,21156,0,6,1,1,0,1,0,1,0,346,1,0,00000000,00000094
21157,21157,0,6,1,1,0,1,0,1,0,346,1,0,00000000,00000094
21158,21158,0,6,1,0,0,0,0,1,0,346,1,0,00000000,00000094
21159,21159,0,6,1,0,0,0,0,1,0,346,1,0,00000000,00000094
21160,21160,0,6,1,1,0,1,0,1,0,345,1,0,00000000,00000094
21161,21161,0,6,1,1,0,1,0,1,0,345,1,0,00000000,00000094
21162,21162,0,6,1,0,0,0,0,1,0,345,1,0,00000000,00000094
21163,21163,0,6,1,0,0,0,0,1,0,345,1,0,00000000,00000094
21164,21164,0,6,1,1,0,1,0,1,0,344,1,0,00000000,00000094
21165,21165,0,6,1,1,0,1,0,1,0,344,1,0,00000000,00000094
21166,21166,0,6,1,0,0,0,0,1,0,344,1,0,00000000,00000094
21167,21167,0,6,1,0,0,0,0,1,0,344,1,0,00000000,00000094
21168,21168,0,6,1,1,0,1,0,1,0,343,1,0,00000000,00000095
21169,21169,0,6,1,1,0,1,0,1,0,343,1,0,00000000,00000095
21170,21170,0,6,1,0,0,0,0,1,0,343,1,0,00000000,00000095
21171,21171,0,6,1,0,0,0,0,1,0,343,1,0,00000000,00000095
21172,21172,0,6,1,1,0,1,0,1,0,342,1,0,00000000,00000095
21173,21173,0,6,1,1,0,1,0,1,0,342,1,0,00000000,00000095
21174,21174,0,6,1,0,0,0,0,1,0,342,1,0,00000000,00000095
21175,21175,0,6,1,0,0,0,0,1,0,342,1,0,00000000,00000095
21176,21176,0,6,1,1,0,1,0,1,0,341,1,0,00000000,00000095
21177,21177,0,6,1,1,0,1,0,1,0,341,1,0,00000000,00000095
21178,21178,0,6,1,0,0,0,0,1,0,341,1,0,00000000,00000095
21179,21179,0,6,1,0,0,0,0,1,0,341,1,0,00000000,00000095
21180,21180,0,6,1,1,0,1,0,1,0,340,1,0,00000000,00000095
21181,21181,0,6,1,1,0,1,0,1,0,340,1,0,00000000,00000095
21182,21182,0,6,1,0,0,0,0,1,0,340,1,0,00000000,00000095
21183,21183,0,6,1,0,0,0,0,1,0,340,1,0,00000000,00000095
21184,21184,0,6,1,1,0,1,0,1,0,339,1,0,00000000,00000095
21185,21185,0,6,1,1,0,1,0,1,0,339,1,0,00000000,00000095
21186,21186,0,6,1,0,0,0,0,1,0,339,1,0,00000000,00000095
21187,21187,0,6,1,0,0,0,0,1,0,339,1,0,00000000,00000095
21188,21188,0,6,1,1,0,1,0,1,0,338,1,0,00000000,00000095
21189,21189,0,6,1,1,0,1,0,1,0,338,1,0,00000000,00000095
21190,21190,0,6,1,0,0,0,0,1,0,338,1,0,00000000,00000095
21191,21191,0,6,1,0,0,0,0,1,0,338,1,0,00000000,00000095
21192,21192,0,6,1,1,0,1,0,1,0,337,1,0,00000000,00000095
21193,21193,0,6,1,1,0,1,0,1,0,337,1,0,00000000,00000095
21194,21194,0,6,1,0,0,0,0,1,0,337,1,0,00000000,00000095
21195,21195,0,6,1,0,0,0,0,1,0,337,1,0,00000000,00000095
21196,21196,0,6,1,1,0,1,0,1,0,336,1,0,00000000,00000095
21197,21197,0,6,1,1,0,1,0,1,0,336,1,0,00000000,00000095
21198,21198,0,6,1,0,0,0,0,1,0,336,1,0,00000000,00000095
21199,21199,0,6,1,0,0,0,0,1,0,336,1,0,00000000,00000095
21200,21200,0,6,1,1,0,1,0,1,0,335,1,0,00000000,00000096
21201,21201,0,6,1,1,0,1,0,1,0,335,1,0,00000000,00000096
21202,21202,0,6,1,0,0,0,0,1,0,335,1,0,00000000,00000096
21203,21203,0,6,1,0,0,0,0,1,0,335,1,0,00000000,00000096
21204,21204,0,6,1,1,0,1,0,1,0,334,1,0,00000000,00000096
21205,21205,0,6,1,1,0,1,0,1,0,334,1,0,00000000,00000096
21206,21206,0,6,1,0,0,0,0,1,0,334,1,0,00000000,00000096
21207,21207,0,6,1,0,0,0,0,1,0,334,1,0,00000000,00000096
21208,21208,0,6,1,1,0,1,0,1,0,333,1,0,00000000,00000096
21209,21209,0,6,1,1,0,1,0,1,0,333,1,0,00000000,00000096
21210,21210,0,6,1,0,0,0,0,1,0,333,1,0,00000000,00000096
21211,21211,0,6,1,0,0,0,0,1,0,333,1,0,00000000,00000096
21212,21212,0,6,1,1,0,1,0,1,0,332,1,0,00000000,00000096
21213,21213,0,6,1,1,0,1,0,1,0,332,1,0,00000000,00000096
21214,21214,0,6,1,0,0,0,0,1,0,332,1,0,00000000,00000096
21215,21215,0,6,1,0,0,0,0,1,0,332,1,0,00000000,00000096
21216,21216,0,6,1,1,0,1,0,1,0,331,1,0,00000000,00000096
21217,21217,0,6,1,1,0,1,0,1,0,331,1,0,00000000,00000096
21218,21218,0,6,1,0,0,0,0,1,0,331,1,0,00000000,00000096
21219,21219,0,6,1,0,0,0,0,1,0,331,1,0,00000000,00000096
21220,21220,0,6,1,1,0,1,0,1,0,330,1,0,00000000,00000096
21221,21221,0,6,1,1,0,1,0,1,0,330,1,0,00000000,00000096
21222,21222,0,6,1,0,0,0,0,1,0,330,1,0,00000000,00000096
21223,21223,0,6,1,0,0,0,0,1,0,330,1,0,00000000,00000096
21224,21224,0,6,1,1,0,1,0,1,0,329,1,0,00000000,00000096
21225,21225,0,6,1,1,0,1,0,1,0,329,1,0,00000000,00000096
21226,21226,0,6,1,0,0,0,0,1,0,329,1,0,00000000,00000096
21227,21227,0,6,1,0,0,0,0,1,0,329,1,0,00000000,00000096
21228,21228,0,6,1,1,0,1,0,1,0,328,1,0,00000000,00000096
21229,21229,0,6,1,1,0,1,0,1,0,328,1,0,00000000,00000096
21230,21230,0,6,1,0,0,0,0,1,0,328,1,0,00000000,00000096
21231,21231,0,6,1,0,0,0,0,1,0,328,1,0,00000000,00000096
21232,21232,0,6,1,1,0,1,0,1,0,327,1,0,00000000,00000097
21233,21233,0,6,1,1,0,1,0,1,0,327,1,0,00000000,00000097
21234,21234,0,6,1,0,0,0,0,1,0,327,1,0,00000000,00000097
21235,21235,0,6,1,0,0,0,0,1,0,327,1,0,00000000,00000097
21236,21236,0,6,1,1,0,1,0,1,0,326,1,0,00000000,00000097
21237,21237,0,6,1,1,0,1,0,1,0,326,1,0,00000000,00000097
21238,21238,0,6,1,0,0,0,0,1,0,326,1,0,00000000,00000097
21239,21239,0,6,1,0,0,0,0,1,0,326,1,0,00000000,00000097
21240,21240,0,6,1,1,0,1,0,1,0,325,1,0,00000000,00000097
21241,21241,0,6,1,1,0,1,0,1,0,325,1,0,00000000,00000097
21242,21242,0,6,1,0,0,0,0,1,0,325,1,0,00000000,00000097
21243,21243,0,6,1,0,0,0,0,1,0,325,1,0,00000000,00000097
21244,21244,0,6,1,1,0,1,0,1,0,324,1,0,00000000,00000097
21245,21245,0,6,1,1,0,1,0,1,0,324,1,0,00000000,00000097
21246,21246,0,6,1,0,0,0,0,1,0,324,1,0,00000000,00000097
21247,21247,0,6,1,0,0,0,0,1,0,324,1,0,00000000,00000097
21248,21248,0,6,1,1,0,1,0,1,0,323,1,0,00000000,00000097
21249,21249,0,6,1,1,0,1,0,1,0,323,1,0,00000000,00000097
21250,21250,0,6,1,0,0,0,0,1,0,323,1,0,00000000,00000097
21251,21251,0,6,1,0,0,0,0,1,0,323,1,0,00000000,00000097
21252,21252,0,6,1,1,0,1,0,1,0,322,1,0,00000000,00000097
21253,21253,0,6,1,1,0,1,0,1,0,322,1,0,00000000,00000097
21254,21254,0,6,1,0,0,0,0,1,0,322,1,0,00000000,00000097
21255,21255,0,6,1,0,0,0,0,1,0,322,1,0,00000000,00000097
21256,21256,0,6,1,1,0,1,0,1,0,321,1,0,00000000,00000097
21257,21257,0,6,1,1,0,1,0,1,0,321,1,0,00000000,00000097
21258,21258,0,6,1,0,0,0,0,1,0,321,1,0,00000000,00000097
21259,21259,0,6,1,0,0,0,0,1,0,321,1,0,00000000,00000097
21260,21260,0,6,1,1,0,1,0,1,0,320,1,0,00000000,00000097
21261,21261,0,6,1,1,0,1,0,1,0,320,1,0,00000000,00000097
21262,21262,0,6,1,0,0,0,0,1,0,320,1,0,00000000,00000097
21263,21263,0,6,1,0,0,0,0,1,0,320,1,0,00000000,00000097
21264,21264,0,6,1,1,0,1,0,1,0,319,1,0,00000000,00000098
21265,21265,0,6,1,1,0,1,0,1,0,319,1,0,00000000,00000098
21266,21266,0,6,1,0,0,0,0,1,0,319,1,0,00000000,00000098
21267,21267,0,6,1,0,0,0,0,1,0,319,1,0,00000000,00000098
21268,21268,0,6,1,1,0,1,0,1,0,318,1,0,00000000,00000098
21269,21269,0,6,1,1,0,1,0,1,0,318,1,0,00000000,00000098
21270,21270,0,6,1,0,0,0,0,1,0,318,1,0,00000000,00000098
21271,21271,0,6,1,0,0,0,0,1,0,318,1,0,00000000,00000098
21272,21272,0,6,1,1,0,1,0,1,0,317,1,0,00000000,00000098
21273,21273,0,6,1,1,0,1,0,1,0,317,1,0,00000000,00000098
21274,21274,0,6,1,0,0,0,0,1,0,317,1,0,00000000,00000098
21275,21275,0,6,1,0,0,0,0,1,0,317,1,0,00000000,00000098
21276,21276,0,6,1,1,0,1,0,1,0,316,1,0,00000000,00000098
21277,21277,0,6,1,1,0,1,0,1,0,316,1,0,00000000,00000098
21278,21278,0,6,1,0,0,0,0,1,0,316,1,0,00000000,00000098
21279,21279,0,6,1,0,0,0,0,1,0,316,1,0,00000000,00000098
21280,21280,0,6,1,1,0,1,0,1,0,315,1,0,00000000,00000098
21281,21281,0,6,1,1,0,1,0,1,0,315,1,0,00000000,00000098
21282,21282,0,6,1,0,0,0,0,1,0,315,1,0,00000000,00000098
21283,21283,0,6,1,0,0,0,0,1,0,315,1,0,00000000,00000098
21284,21284,0,6,1,1,0,1,0,1,0,314,1,0,00000000,00000098
21285,21285,0,6,1,1,0,1,0,1,0,314,1,0,00000000,00000098
21286,21286,0,6,1,0,0,0,0,1,0,314,1,0,00000000,00000098
21287,21287,0,6,1,0,0,0,0,1,0,314,1,0,00000000,00000098
21288,21288,0,6,1,1,0,1,0,1,0,313,1,0,00000000,00000098
21289,21289,0,6,1,1,0,1,0,1,0,313,1,0,00000000,00000098
21290,21290,0,6,1,0,0,0,0,1,0,313,1,0,00000000,00000098
21291,21291,0,6,1,0,0,0,0,1,0,313,1,0,00000000,00000098
21292,21292,0,6,1,1,0,1,0,1,0,312,1,0,00000000,00000098
21293,21293,0,6,1,1,0,1,0,1,0,312,1,0,00000000,00000098
21294,21294,0,6,1,0,0,0,0,1,0,312,1,0,00000000,00000098
21295,21295,0,6,1,0,0,0,0,1,0,312,1,0,00000000,00000098
21296,21296,0,6,1,1,0,1,0,1,0,311,1,0,00000000,00000099
21297,21297,0,6,1,1,0,1,0,1,0,311,1,0,00000000,00000099
21298,21298,0,6,1,0,0,0,0,1,0,311,1,0,00000000,00000099
21299,21299,0,6,1,0,0,0,0,1,0,311,1,0,00000000,00000099
21300,21300,0,6,1,1,0,1,0,1,0,310,1,0,00000000,00000099
21301,21301,0,6,1,1,0,1,0,1,0,310,1,0,00000000,00000099
21302,21302,0,6,1,0,0,0,0,1,0,310,1,0,00000000,00000099
21303,21303,0,6,1,0,0,0,0,1,0,310,1,0,00000000,00000099
21304,21304,0,6,1,1,0,1,0,1,0,309,1,0,00000000,00000099
