Sample in Buffer,Sample in Window,TRIGGER,VISION_i/system_ila_0/inst/probe0_1[2:0],VISION_i/system_ila_0/inst/probe1_1,VISION_i/system_ila_0/inst/probe2_1,VISION_i/system_ila_0/inst/probe3_1,VISION_i/system_ila_0/inst/probe4_1,VISION_i/system_ila_0/inst/probe5_1,VISION_i/system_ila_0/inst/probe6_1,VISION_i/system_ila_0/inst/probe7_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_en_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_rst_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_dout_1[31:0],VISION_i/system_ila_0/inst/SLOT_0_BRAM_addr_1[31:0],VISION_i/system_ila_0/inst/SLOT_1_BRAM_en_1,VISION_i/system_ila_0/inst/SLOT_1_BRAM_rst_1,VISION_i/system_ila_0/inst/SLOT_1_BRAM_dout_1[31:0],VISION_i/system_ila_0/inst/SLOT_1_BRAM_addr_1[31:0]
21619,21619,0,6,1,1,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21620,21620,0,6,1,0,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21621,21621,0,6,1,1,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21622,21622,0,6,1,0,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21623,21623,0,6,1,1,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21624,21624,0,6,1,0,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21625,21625,0,6,1,1,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21626,21626,0,6,1,0,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21627,21627,0,6,1,1,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21628,21628,0,6,1,0,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21629,21629,0,6,1,1,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21630,21630,0,6,1,0,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21631,21631,0,6,1,1,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21632,21632,0,6,1,0,0,0,0,1,0,1,0,00000000,00000086,1,0,ffffffff,00000000
21633,21633,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21634,21634,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21635,21635,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21636,21636,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21637,21637,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21638,21638,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21639,21639,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21640,21640,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21641,21641,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21642,21642,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21643,21643,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21644,21644,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21645,21645,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21646,21646,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21647,21647,0,6,1,1,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21648,21648,0,6,1,0,0,0,0,1,0,1,0,00000000,00000087,1,0,ffffffff,00000000
21649,21649,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21650,21650,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21651,21651,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21652,21652,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21653,21653,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21654,21654,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21655,21655,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21656,21656,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21657,21657,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21658,21658,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21659,21659,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21660,21660,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21661,21661,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21662,21662,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21663,21663,0,6,1,1,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21664,21664,0,6,1,0,0,0,0,1,0,1,0,00000000,00000088,1,0,ffffffff,00000000
21665,21665,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21666,21666,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21667,21667,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21668,21668,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21669,21669,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21670,21670,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21671,21671,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21672,21672,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21673,21673,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21674,21674,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21675,21675,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21676,21676,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21677,21677,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21678,21678,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21679,21679,0,6,1,1,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21680,21680,0,6,1,0,0,0,0,1,0,1,0,00000000,00000089,1,0,ffffffff,00000000
21681,21681,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21682,21682,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21683,21683,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21684,21684,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21685,21685,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21686,21686,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21687,21687,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21688,21688,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21689,21689,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21690,21690,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21691,21691,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21692,21692,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21693,21693,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21694,21694,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21695,21695,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21696,21696,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008a,1,0,ffffffff,00000000
21697,21697,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21698,21698,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21699,21699,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21700,21700,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21701,21701,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21702,21702,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21703,21703,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21704,21704,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21705,21705,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21706,21706,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21707,21707,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21708,21708,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21709,21709,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21710,21710,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21711,21711,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21712,21712,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008b,1,0,ffffffff,00000000
21713,21713,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21714,21714,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21715,21715,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21716,21716,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21717,21717,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21718,21718,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21719,21719,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21720,21720,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21721,21721,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21722,21722,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21723,21723,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21724,21724,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21725,21725,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21726,21726,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21727,21727,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21728,21728,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008c,1,0,ffffffff,00000000
21729,21729,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21730,21730,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21731,21731,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21732,21732,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21733,21733,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21734,21734,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21735,21735,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21736,21736,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21737,21737,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21738,21738,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21739,21739,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21740,21740,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21741,21741,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21742,21742,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21743,21743,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21744,21744,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008d,1,0,ffffffff,00000000
21745,21745,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21746,21746,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21747,21747,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21748,21748,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21749,21749,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21750,21750,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21751,21751,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21752,21752,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21753,21753,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21754,21754,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21755,21755,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21756,21756,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21757,21757,0,6,1,1,0,0,0,1,0,1,0,00007fc0,0000008e,1,0,ffffffff,00000000
21758,21758,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21759,21759,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21760,21760,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008e,1,0,ffffffff,00000000
21761,21761,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21762,21762,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21763,21763,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21764,21764,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21765,21765,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21766,21766,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21767,21767,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21768,21768,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21769,21769,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21770,21770,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21771,21771,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21772,21772,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21773,21773,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21774,21774,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21775,21775,0,6,1,1,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21776,21776,0,6,1,0,0,0,0,1,0,1,0,00000000,0000008f,1,0,ffffffff,00000000
21777,21777,0,6,1,1,0,0,0,1,0,1,0,00000000,00000090,1,0,ffffffff,00000000
21778,21778,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21779,21779,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21780,21780,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21781,21781,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21782,21782,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21783,21783,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21784,21784,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21785,21785,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21786,21786,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21787,21787,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21788,21788,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21789,21789,0,6,1,1,0,0,0,1,0,1,0,0000003f,00000090,1,0,ffffffff,00000000
21790,21790,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21791,21791,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21792,21792,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000090,1,0,ffffffff,00000000
21793,21793,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21794,21794,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21795,21795,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21796,21796,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21797,21797,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21798,21798,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21799,21799,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21800,21800,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21801,21801,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21802,21802,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21803,21803,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21804,21804,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21805,21805,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21806,21806,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21807,21807,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21808,21808,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000091,1,0,ffffffff,00000000
21809,21809,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21810,21810,0,6,1,0,0,0,0,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21811,21811,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21812,21812,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21813,21813,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21814,21814,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21815,21815,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21816,21816,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21817,21817,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21818,21818,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21819,21819,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21820,21820,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21821,21821,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21822,21822,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21823,21823,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21824,21824,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000092,1,0,ffffffff,00000000
21825,21825,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21826,21826,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21827,21827,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21828,21828,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21829,21829,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21830,21830,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21831,21831,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21832,21832,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21833,21833,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21834,21834,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21835,21835,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21836,21836,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21837,21837,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21838,21838,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21839,21839,0,6,1,1,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21840,21840,0,6,1,0,0,0,1,1,0,1,0,00027fff,00000093,1,0,ffffffff,00000000
21841,21841,0,6,1,1,0,0,0,1,0,1,0,00027fff,00000094,1,0,ffffffff,00000000
21842,21842,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21843,21843,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21844,21844,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21845,21845,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21846,21846,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21847,21847,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21848,21848,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21849,21849,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21850,21850,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21851,21851,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21852,21852,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21853,21853,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21854,21854,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21855,21855,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21856,21856,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000094,1,0,ffffffff,00000000
21857,21857,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21858,21858,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21859,21859,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21860,21860,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21861,21861,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21862,21862,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21863,21863,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21864,21864,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21865,21865,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21866,21866,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21867,21867,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21868,21868,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21869,21869,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21870,21870,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21871,21871,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21872,21872,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000095,1,0,ffffffff,00000000
21873,21873,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21874,21874,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21875,21875,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21876,21876,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21877,21877,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21878,21878,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21879,21879,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21880,21880,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21881,21881,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21882,21882,0,6,1,0,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
21883,21883,0,6,1,1,0,0,1,1,0,1,0,ffffffff,00000096,1,0,ffffffff,00000000
